name,wIn,hIn
obj000.png,0.7500,0.2917
obj001.png,0.6667,0.2083
obj002.png,0.6667,0.2083
obj003.png,3.0278,0.5000
obj004.png,1.2083,0.5556
obj005.png,0.3330,0.2359
